City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,sinabang,2.4803,96.3801,27.82,78,100,0.66,ID,1682211004
366,heroica caborca,30.7167,-112.15,30.99,9,0,8.49,MX,1682211004
367,laguna,38.421,-121.4238,28.99,37,0,4.63,US,1682211004
368,kirakira,-10.4544,161.9205,30.17,70,19,4.09,SB,1682211004
369,ginir,7.1333,40.7,14.47,91,100,1.68,ET,1682211005
370,peniche,39.3558,-9.3811,14.14,94,0,3.16,PT,1682211005
371,mahina,-17.5065,-149.489,29.87,74,75,4.63,PF,1682210981
372,kingston,17.997,-76.7936,25.53,92,75,1.03,JM,1682210728
373,kavieng,-2.5744,150.7967,29.15,70,100,3.22,PG,1682211006
374,zaozersk,69.4005,32.4476,-5.4,83,100,8.78,RU,1682211006
375,sao paulo de olivenca,-3.3783,-68.8725,23.3,97,100,0.65,BR,1682211006
376,chico,39.7285,-121.8375,28.94,26,0,3.6,US,1682211007
377,gainesville,29.6516,-82.3248,25.01,76,75,0.0,US,1682210896
378,nadym,65.5333,72.5167,0.13,99,100,2.79,RU,1682211007
379,aioun,16.6614,-9.6149,28.53,16,17,1.62,MR,1682211007
380,mutare,-18.9707,32.6709,15.24,94,100,0.89,ZW,1682211008
381,at taj,24.2049,23.2857,25.63,17,59,9.19,LY,1682211008
382,waiuku,-37.25,174.75,20.05,79,100,2.05,NZ,1682211008
383,khanty-mansiysk,61.0042,69.0019,1.06,100,0,1.0,RU,1682211008
384,quesnel,52.9999,-122.5029,14.28,38,100,5.66,CA,1682211009
385,saint-philippe,-21.3585,55.7679,23.77,76,100,3.41,RE,1682211009
386,sidrolandia,-20.9319,-54.9614,16.86,90,4,2.91,BR,1682211009
387,huilong,31.8111,121.655,14.4,85,100,8.58,CN,1682211009
388,amahai,-3.3333,128.9167,29.28,67,100,0.42,ID,1682211009
389,mil'kovo,55.6078,37.7956,6.3,63,11,1.39,RU,1682211009
390,tangalle,6.024,80.7911,25.09,90,94,2.33,LK,1682211010
391,khorixas,-20.3667,14.9667,19.82,55,51,0.57,NA,1682211010
392,bengkulu,-3.8004,102.2655,25.82,85,99,1.61,ID,1682211010
393,sant lluis,39.8526,4.2594,14.22,100,75,2.57,ES,1682211010
394,tamiahua,21.2667,-97.45,25.05,89,100,3.49,MX,1682211011
395,xinyuan,37.3,99.0,-2.32,78,100,1.2,CN,1682211011
396,yeppoon,-23.1333,150.7333,24.88,67,100,8.12,AU,1682211011
397,la ronge,55.1001,-105.2842,9.12,25,0,3.6,CA,1682211011
398,san luis del palmar,-27.5079,-58.5545,21.09,64,9,2.83,AR,1682210952
399,i-n-salah,27.1935,2.4607,25.01,26,30,6.75,DZ,1682211012
400,palangkaraya,-2.2,113.8333,26.27,85,99,1.29,ID,1682211012
401,shubarkuduk,49.1447,56.4872,9.33,75,29,4.04,KZ,1682211012
402,jinchang,38.4953,102.1739,4.86,79,100,4.13,CN,1682211012
403,yongchuan,29.3514,105.8947,13.91,90,100,1.51,CN,1682211013
404,codrington,-38.2667,141.9667,17.97,60,0,2.53,AU,1682211013
405,palu,-0.8917,119.8707,30.3,64,80,0.89,ID,1682211013
406,great falls,47.5002,-111.3008,7.04,55,100,3.09,US,1682210856
407,gusinoozyorsk,51.2833,106.5,1.68,42,74,1.62,RU,1682211014
408,ciudad lazaro cardenas,17.9583,-102.2,26.04,74,100,2.3,MX,1682210858
409,vadso,70.0744,29.7487,-3.91,86,75,8.75,NO,1682211015
410,el alto,-4.2714,-81.2147,25.81,78,25,2.82,PE,1682211015
411,at taraf,25.3628,49.725,25.3,29,100,3.51,SA,1682211015
412,riobamba,-1.6667,-78.6333,12.22,92,90,1.28,EC,1682211015
413,kenai,60.5544,-151.2583,11.05,45,40,7.72,US,1682211016
414,acajutla,13.5928,-89.8275,28.38,79,34,2.93,SV,1682211016
415,dampit,-8.2116,112.7493,26.05,76,10,0.75,ID,1682211016
416,murzuq,25.9155,13.9184,21.67,34,0,7.06,LY,1682211016
417,okhotsk,59.3833,143.3,1.81,63,7,4.36,RU,1682211016
418,port antonio,18.18,-76.4612,25.95,78,100,2.31,JM,1682211017
419,langepas,61.2544,75.2124,1.54,99,100,2.16,RU,1682211017
420,meadow lake,34.8014,-106.5436,20.59,20,100,2.6,US,1682211017
421,daru,-9.0763,143.2092,28.27,80,100,4.48,PG,1682211017
422,tortoli,39.9256,9.6572,14.9,67,0,4.12,IT,1682211017
423,kiunga,-6.1219,141.2906,31.56,61,96,0.59,PG,1682211017
424,mahilyow,53.9139,30.3364,10.66,66,100,0.3,BY,1682211018
425,kungsbacka,57.4872,12.0761,12.92,52,100,4.47,SE,1682211018
426,karagay,58.2667,54.9368,4.08,84,5,1.25,RU,1682211018
427,collier row,51.5989,0.166,11.04,90,100,3.6,GB,1682211019
428,galle,6.0367,80.217,27.4,83,98,1.79,LK,1682211020
429,shenjiamen,29.9576,122.298,14.68,86,100,7.76,CN,1682211020
430,arno,60.1167,18.6333,4.32,75,75,1.73,SE,1682211020
431,shushtar,32.0455,48.8567,25.97,27,5,0.64,IR,1682211020
432,puerto leguizamo,-0.1934,-74.7819,23.44,93,100,1.0,CO,1682211020
433,changshu city,31.6462,120.7422,14.97,82,100,7.69,CN,1682211020
434,machico,32.7,-16.7667,18.35,80,40,0.51,PT,1682211021
435,basse-terre,16.1667,-61.6667,24.58,83,20,1.54,GP,1682211021
436,pelabuhanratu,-6.9875,106.5514,27.96,80,32,0.62,ID,1682211021
437,saint-joseph,-21.3667,55.6167,23.21,72,100,1.73,RE,1682211021
438,belyy yar,53.6039,91.3903,-2.06,69,2,0.0,RU,1682211021
439,la'ie,21.6477,-157.9253,28.98,68,36,4.47,US,1682211022
440,madang,-5.2246,145.7966,29.33,68,14,0.93,PG,1682211022
441,nuku'alofa,-21.1333,-175.2,28.19,74,20,6.17,TO,1682211022
442,novyy urengoy,66.0833,76.6333,0.41,99,100,3.51,RU,1682211023
443,saint-francois,46.4154,3.9054,7.69,93,16,1.54,FR,1682211023
444,ujae,8.9322,165.7642,27.64,77,37,9.26,MH,1682211023
445,forster,-32.1667,152.5167,19.65,93,39,0.89,AU,1682211023
446,kristiansund,63.1115,7.732,4.03,60,75,8.75,NO,1682211023
447,vilyuysk,63.7553,121.6247,-2.34,84,17,2.28,RU,1682211024
448,santa luzia,-19.7697,-43.8514,19.6,75,20,5.14,BR,1682211024
449,brookings,44.3114,-96.7984,2.32,52,0,8.23,US,1682211024
450,mount isa,-20.7333,139.5,27.87,32,0,7.72,AU,1682211024
451,puerto vallarta,20.6204,-105.2307,26.06,81,40,4.63,MX,1682210829
452,karratha,-20.7377,116.8463,27.46,37,93,5.86,AU,1682211025
453,kangding,30.0513,101.9603,12.43,74,32,1.12,CN,1682211025
454,jwaneng,-24.6004,24.7303,17.27,32,2,2.22,BW,1682211025
455,berdigestyakh,62.0989,126.6992,-1.74,85,83,4.08,RU,1682211025
456,mpulungu,-8.7623,31.1141,22.25,83,100,3.61,ZM,1682211026
457,palikir - national government center,6.9248,158.1611,29.41,70,100,2.57,FM,1682211026
458,uliastay,47.7417,96.8444,2.87,37,100,1.15,MN,1682211026
459,acarau,-2.8856,-40.12,25.1,81,100,4.14,BR,1682211027
460,tshabong,-26.05,22.45,17.82,17,14,3.25,BW,1682211027
461,port douglas,-16.4833,145.4667,26.34,81,97,8.88,AU,1682211027
462,fort wellington,6.4,-57.6,24.52,92,100,2.94,GY,1682211027
463,paracuru,-3.41,-39.0306,26.17,80,100,3.49,BR,1682211028
464,ambo,-10.1308,-76.2047,16.37,92,45,1.51,PE,1682211028
465,salalah,17.0151,54.0924,28.05,78,20,1.03,OM,1682211028
466,murray bridge,-35.1167,139.2667,20.07,54,0,2.96,AU,1682210729
467,youghal,51.95,-7.8506,7.56,100,80,3.05,IE,1682211029
468,polyarnyy,69.1989,33.4478,-4.84,84,100,9.59,RU,1682211029
469,kotlas,61.2611,46.6556,6.89,81,100,4.04,RU,1682211029
470,point pedro,9.8167,80.2333,27.25,84,49,3.54,LK,1682211029
471,seosan,36.7817,126.4522,14.57,40,100,1.99,KR,1682211029
472,kuacjok,8.3002,27.9903,27.47,57,100,4.01,SS,1682211030
473,eger,47.9026,20.3733,12.05,67,96,1.0,HU,1682211030
474,tshikapa,-6.4167,20.8,21.74,96,100,0.65,CD,1682211030
475,nikolayevsk-on-amure,53.1406,140.73,0.74,92,100,4.55,RU,1682211031
476,lupane,-18.9315,27.807,18.41,59,61,2.17,ZW,1682211031
477,inari,68.906,27.0288,-5.89,77,14,5.55,FI,1682211031
478,diamantina,-18.2494,-43.6003,14.36,98,98,2.12,BR,1682211031
479,boende,-0.2167,20.8667,19.93,99,100,0.31,CD,1682211031
480,salinopolis,-0.6136,-47.3561,26.01,90,100,4.31,BR,1682211032
481,impfondo,1.6381,18.0667,21.1,97,100,0.57,CG,1682211032
482,aripuana,-9.1667,-60.6333,22.7,100,100,1.0,BR,1682211032
483,port blair,11.6667,92.75,29.35,70,100,0.12,IN,1682211032
484,mossel bay,-34.1831,22.146,18.96,68,91,2.34,ZA,1682211032
485,gorontalo,0.5412,123.0595,29.72,68,56,0.64,ID,1682211033
486,sinop,41.7711,34.8709,5.62,89,42,1.57,TR,1682211033
487,coron,11.9986,120.2043,30.42,65,15,4.16,PH,1682211033
488,grootfontein,-19.5667,18.1167,14.76,88,99,1.54,NA,1682211033
489,reggane,26.7158,0.1714,27.72,21,100,7.32,DZ,1682211034
490,lobujya,27.95,86.8167,-14.14,45,0,1.73,NP,1682211034
491,mulayjah,27.271,48.4242,26.35,27,8,4.54,SA,1682211034
492,canutama,-6.5339,-64.3831,23.03,97,100,0.83,BR,1682211034
493,vrangel',42.7297,133.0839,6.55,39,1,8.48,RU,1682211034
494,banda aceh,5.5577,95.3222,28.01,77,78,2.27,ID,1682211035
495,redcliff,-19.0333,29.7833,18.01,52,100,1.69,ZW,1682211035
496,kayangel,8.0823,134.7173,28.55,72,96,3.48,PW,1682211035
497,pingliang,35.5392,106.6861,2.86,98,100,1.19,CN,1682211035
498,san antonio de pale,-1.4014,5.6325,27.26,79,100,5.14,GQ,1682211035
499,pyhajarvi,67.0701,27.2176,-9.81,91,11,2.22,FI,1682211035
500,vedea,43.7833,25.7833,8.45,74,8,1.15,RO,1682211036
501,riacho de santana,-13.6092,-42.9389,21.1,81,10,4.09,BR,1682211036
502,labytnangi,66.6572,66.4183,-1.07,98,100,4.78,RU,1682211036
503,wusterhausen,52.8912,12.4602,14.39,79,100,2.49,DE,1682211036
504,amga,60.8953,131.9608,-1.17,78,98,4.62,RU,1682211036
505,port victoria,0.0939,33.9756,19.69,86,100,3.42,KE,1682211036
506,an ros,53.5223,-6.0931,7.22,93,75,1.54,IE,1682211036
507,revda,56.801,59.9303,4.4,98,100,2.12,RU,1682211036
508,yeniseysk,58.4497,92.1703,1.05,91,76,2.99,RU,1682211037
509,el haouaria,37.05,11.0144,15.01,85,100,5.3,TN,1682211037
510,samarskoye,46.9336,39.6814,11.58,93,81,2.3,RU,1682211037
511,terenozek,45.05,64.9833,16.59,33,100,5.67,KZ,1682211037
512,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-0.16,94,100,7.71,RU,1682211037
513,lerwick,60.1545,-1.1494,7.0,74,100,15.92,GB,1682211037
514,juhaynah,26.6732,31.4976,24.37,19,76,1.95,EG,1682211037
515,gouyave,12.1646,-61.7296,26.43,83,20,7.2,GD,1682211037
516,ducheng,23.2373,111.5317,27.16,83,70,2.96,CN,1682211038
517,hue,16.4667,107.6,29.06,79,40,1.03,VN,1682210962
518,ceeldheer,3.8488,47.1806,28.24,78,100,5.11,SO,1682211039
519,zaragoza,41.6561,-0.8773,15.01,62,20,1.03,ES,1682210857
520,labuan,5.2767,115.2417,28.2,83,20,0.0,MY,1682211039
521,kuytun,54.3419,101.5036,2.08,63,53,1.05,RU,1682211039
522,bashmakovo,53.2133,43.0342,5.86,79,7,2.07,RU,1682211039
523,yarmouth,41.7057,-70.2286,11.19,82,100,5.14,US,1682211039
524,carboneras,37.0015,-1.9213,17.4,72,0,2.15,ES,1682211040
525,floro,61.5996,5.0328,10.04,57,75,2.06,NO,1682211040
526,khandyga,62.6667,135.6,-1.57,84,100,2.02,RU,1682211040
527,liwale,-9.7667,37.9333,19.86,98,100,1.49,TZ,1682211040
528,tuensang,26.2833,94.8333,20.3,76,60,0.42,IN,1682211040
529,guerrero negro,27.9769,-114.0611,19.03,56,0,7.86,MX,1682211040
530,shanwei,22.782,115.3475,22.12,87,100,5.2,CN,1682211040
531,kurmuk,10.55,34.2833,27.08,20,9,0.52,SD,1682211041
532,plastun,44.7561,136.2939,8.06,30,51,5.48,RU,1682211041
533,antonio enes,-16.2325,39.9086,23.45,84,18,2.7,MZ,1682211041
534,kiama,-34.6833,150.8667,21.67,76,100,3.34,AU,1682211041
535,antsiranana,-12.2787,49.2917,23.94,92,29,3.06,MG,1682211041
536,east end,34.5507,-92.341,17.6,44,100,3.22,US,1682211041
537,callao,-12.0667,-77.15,26.51,65,0,8.23,PE,1682210914
538,kotel'niki,55.6355,37.8445,6.2,63,11,1.39,RU,1682211041
539,greenwood,34.1668,-82.1165,16.09,52,0,4.12,US,1682210805
540,opuwo,-18.0607,13.84,18.87,65,38,1.11,NA,1682211042
541,fisterra,42.9049,-9.2629,16.12,93,65,9.33,ES,1682211042
542,jijel,36.8205,5.7667,17.23,73,100,1.13,DZ,1682211042
543,xiangyang,32.0422,112.1448,6.39,92,100,4.51,CN,1682211042
544,newman,37.3138,-121.0208,27.99,28,76,2.24,US,1682211042
545,beregovoy,55.173,73.2198,5.03,68,100,4.41,RU,1682211042
546,fairfax,38.8501,-77.3497,15.18,90,75,2.06,US,1682210962
547,aracati,-4.5617,-37.7697,26.24,71,100,4.45,BR,1682211042
548,algarrobo,10.1869,-74.5753,25.02,84,97,2.89,CO,1682211042
549,yung shue wan,22.2333,114.1167,25.19,89,82,0.45,HK,1682211042
550,camenca,48.0319,28.6978,10.23,70,84,1.25,MD,1682211042
